Date,Close,chg(close),Low,chg(low),High,chg(high),MA,Exponential_Smoothing
2021-02-22 23:58:00,60.59,1.86,59.12,0.93,61.01,1.63,60.59,59.07511627435764
2021-02-23 23:58:00,60.84,0.25,60.08,0.96,61.72,0.71,60.84,60.347059653045406
2021-02-24 23:58:00,62.38,1.54,60.5,0.42,62.45,0.73,62.38,60.9185034005425
2021-02-25 23:58:00,62.32,-0.06,61.97,1.47,62.87,0.42,62.32,62.42504548744988
2021-02-26 23:58:00,60.6,-1.72,60.5,-1.47,62.06,-0.81,60.6,62.49892672263044
2021-03-01 23:58:00,59.96,-0.64,59.59,-0.91,61.82,-0.24,59.96,60.64431445333446
2021-03-02 23:58:00,59.44,-0.52,59.0,-0.59,60.55,-1.27,59.44,59.689574334347036
2021-03-03 23:58:00,60.67,1.23,59.13,0.13,61.15,0.6,60.67,59.78118649496161
2021-03-04 23:58:00,62.64,1.97,60.17,1.04,63.4,2.25,62.64,60.49669990822257
2021-03-05 23:58:00,64.58,1.94,62.58,2.41,64.75,1.35,64.58,62.53492738632798
2021-03-08 23:58:00,63.96,-0.62,63.49,0.91,66.13,1.38,63.96,64.56013202558715
2021-03-09 23:58:00,63.53,-0.43,63.2,-0.29,64.82,-1.31,63.53,64.1939971454964
2021-03-10 23:58:00,63.7,0.17,62.68,-0.52,64.1,-0.72,63.7,63.43694837389104
2021-03-11 23:58:00,64.98,1.28,63.9,1.22,65.1,1.0,64.98,63.324195074262086
2021-03-12 23:58:00,64.79,-0.19,64.55,0.65,65.0,-0.1,64.79,65.1092436561035
2021-03-15 23:58:00,64.55,-0.24,63.82,-0.73,65.45,0.45,64.55,64.75107686831254
2021-03-16 23:58:00,64.29,-0.26,63.43,-0.39,64.51,-0.94,64.29,64.70570167154116
2021-03-17 23:58:00,64.32,0.03,63.76,0.33,64.79,0.28,64.32,64.54385363881151
2021-03-18 23:58:00,60.68,-3.64,59.17,-4.59,64.36,-0.43,60.68,64.51214221803588
2021-03-19 23:58:00,61.71,1.03,60.05,0.88,62.03,-2.33,61.71,60.93935363300291
2021-03-22 23:58:00,61.97,0.26,61.0,0.95,62.14,0.11,61.97,61.27773331388527
2021-03-23 23:58:00,59.15,-2.82,58.86,-2.14,61.51,-0.63,59.15,62.206421806409466
2021-03-24 23:58:00,61.85,2.7,58.89,0.03,61.85,0.34,61.85,59.415543977001164
2021-03-25 23:58:00,59.61,-2.24,58.91,0.02,61.51,-0.34,59.61,61.71254096433291
2021-03-26 23:58:00,61.71,2.1,59.92,1.01,62.0,0.49,61.71,60.051487418686584
2021-03-29 23:58:00,61.97,0.26,60.46,0.54,62.3,0.3,61.97,61.692759200481454
2021-03-30 23:58:00,61.24,-0.73,60.8,0.34,62.4,0.1,61.24,61.772250779329845
2021-03-31 23:58:00,60.22,-1.02,60.26,-0.54,61.82,-0.58,60.22,60.952659696165014
2021-04-01 23:58:00,62.49,2.27,60.16,-0.1,62.6,0.78,62.49,60.61492197431574
2021-04-05 23:58:00,60.37,-2.12,59.46,-0.7,62.32,-0.28,60.37,62.20699383310959
2021-04-06 23:58:00,61.0,0.63,60.48,1.02,62.2,-0.12,61.0,60.70767115099323
2021-04-07 23:58:00,61.24,0.24,60.11,-0.37,61.66,-0.54,61.24,61.17509662167248
